Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,brand_encoded,model_delta_encoded,transmission_encoded,fuelType_encoded,car_age,efficiency_ratio,mileage_per_year,brand_popularity,owners_flag,previousOwners_sq,engine_tax_ratio
Ford,Focus,0.75,Manual,0.08385474877631198,Petrol,0.25789714968103306,0.42206843180952197,0.0,0.6725087420103559,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.25,0.595145773163936,0.357648253248737,1.0,0.0,0.027777777777777776,0.0009426563249421347
Ford,Focus,0.8214285714285694,Manual,0.028065102368737976,Petrol,0.25077541052645047,0.5361773293422242,0.0,0.6563739057946827,0.75,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.17857142857142855,0.7294076553372876,0.3413883778509752,1.0,1.0,0.4444444444444444,0.0009916935530723935
Hyundai,Tucson,0.75,Manual,0.11636568534267905,Diesel,0.25,0.5299443243052328,0.1923076923076923,0.7854525955200689,0.75,0.0,0.16788249282321177,0.23911139252776556,0.0,0.9589340753906317,0.25,0.34478904877224126,0.37671737895254503,0.0,1.0,0.4444444444444444,0.002790347195215212
BMW,5 Series,0.6785714285714306,Automatic,0.40718082718522336,Diesel,0.21551724137931033,0.5984449001602491,0.1923076923076923,0.3740142720204003,0.375,0.0,0.8723071202050083,0.21113859412810343,0.7617071390650407,0.9589340753906317,0.3214285714285714,0.3850883437576178,0.46768297402738124,0.31528533978624723,0.0,0.027777777777777776,0.0033596002105809753
Ford,Focus,0.75,Manual,0.10837494852925239,Petrol,0.25789714968103306,0.42206843180952197,0.0,0.5918345609319895,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.25,0.595145773163936,0.3720304526177647,1.0,0.0,0.027777777777777776,0.0009426563249421347
Opel,Corsa,0.7857142857142918,Manual,0.04664720324211529,Petrol,0.25862068965517243,0.5299443243052328,0.07692307692307687,0.48695812553011325,0.625,0.0,0.0,0.19105562556318517,0.0,0.0,0.21428571428571427,0.5064825254500203,0.3449451877622718,0.47166767493446266,1.0,0.25,0.0016313329763804425
Mercedes-Benz,C-class,0.5357142857142918,Automatic,0.012383939269161821,Diesel,0.2540837773156755,0.5217882719123615,0.1923076923076923,0.4788907074222766,0.5,0.0,1.0,0.20098710868057448,0.7617071390650407,0.9589340753906317,0.46428571428571425,0.3399907947839511,0.31136807897609925,0.6471062714256908,0.0,0.1111111111111111,0.0027330947600926786
Mercedes-Benz,Sl-class,0.75,Semi-Auto,0.030043436666986577,Diesel,0.25,0.7224545633460545,0.21153846153846156,0.6321716514711727,0.625,0.0,1.0,0.28194112962886164,1.0,0.9589340753906317,0.25,0.43468493093584376,0.3260854998102181,0.6471062714256908,1.0,0.25,0.0029696618950554275
Opel,Insignia,0.7142857142857224,Manual,0.09900340248731418,Petrol,0.21551724137931033,0.4838835922647908,0.07692307692307687,0.6321716514711727,0.75,0.0,0.0,0.21939485347832108,0.0,0.0,0.2857142857142857,0.4677713800207178,0.3549192672371493,0.47166767493446266,1.0,0.4444444444444444,0.002112936106929954
Mercedes-Benz,Gls-class,0.7857142857142918,Automatic,0.0322106260390899,Diesel,0.25,0.327985729974064,0.3846153846153846,0.5999019790398261,0.5,0.0,1.0,0.42875269653844006,0.7617071390650407,0.9589340753906317,0.21428571428571427,0.1398184966914471,0.33365491913301654,0.6471062714256908,0.0,0.1111111111111111,0.004583494193617365
Škoda,Kamiq,0.8571428571428612,Manual,0.003092888832473165,Petrol,0.25,0.4449091266921091,0.0,0.36594685391256365,0.375,0.0,0.2795306318130686,0.26258450218035245,0.0,0.0,0.14285714285714285,0.6220204056544001,0.3157255948354324,0.07632587215164349,0.0,0.027777777777777776,0.0009972001968130584
Ford,Edge,0.75,Semi-Auto,0.08978046371660592,Diesel,0.25862068965517243,0.4543574819824561,0.1923076923076923,0.6563739057946827,0.5,0.0,0.1588476258139253,0.3065950739156993,1.0,0.9589340753906317,0.25,0.30032086120217066,0.36112395142958537,1.0,0.0,0.1111111111111111,0.0026715957383673873
Toyota,Aygo,0.75,Manual,0.09297242406323238,Petrol,0.0,0.7035578527653604,0.0,0.42241878066742006,0.75,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.25,0.9263495643370707,0.3629961796555282,0.09901189755999196,1.0,0.4444444444444444,0.2610035149651253
Ford,C-MAX,0.642857142857153,Manual,0.0913129762011647,Diesel,0.21551724137931033,0.54293581282946,0.1923076923076923,0.5756997247163163,0.5,0.0,0.1588476258139253,0.1837933877099594,0.0,0.9589340753906317,0.3571428571428571,0.35243201851084716,0.33906813270024316,1.0,0.0,0.1111111111111111,0.0033596002105809753
Opel,Corsa,0.7142857142857224,Manual,0.03712085795931256,Petrol,0.05172413793103448,0.54293581282946,0.07692307692307687,0.6725087420103559,0.5,0.0,0.0,0.19105562556318517,0.0,0.0,0.2857142857142857,0.5174010536480286,0.3258817519858236,0.47166767493446266,0.0,0.1111111111111111,0.011027254697552846
Škoda,Fabia,0.8214285714285694,Manual,0.0092446106644293,Petrol,0.25,0.49569403637772463,0.0,0.7693177593043955,0.375,0.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.17857142857142855,0.6817745327016824,0.31931024907210676,0.07632587215164349,0.0,0.027777777777777776,0.0009972001968130584
Volkswagen,Up,0.8214285714285694,Manual,2.78638633556141e-05,Petrol,0.25,0.5299443243052328,0.0,0.6241042333633361,0.75,0.0,0.463296748877857,0.12368955961618104,0.0,0.0,0.17857142857142855,0.7220738276870589,0.30849817646564326,0.5471869328493648,1.0,0.4444444444444444,0.0009972001968130584
BMW,1 Series,0.7142857142857224,Manual,0.11733990046275034,Diesel,0.0,0.8154734094990788,0.09615384615384615,0.4062839444517468,0.75,0.0,0.8723071202050083,0.1427481159638404,0.0,0.9589340753906317,0.2857142857142857,0.6945219137612896,0.3635234114862065,0.31528533978624723,1.0,0.4444444444444444,0.3919032458484826
Audi,A6,0.7857142857142918,Semi-Auto,0.06589184486639275,Petrol,0.25,0.4838835922647908,0.15384615384615385,0.6805761601181926,0.625,0.0,0.8945243971923289,0.20375087188627028,1.0,0.0,0.21428571428571427,0.35660091109554126,0.35999565094036534,0.3062109296229079,1.0,0.25,0.0024317177955347816
Volkswagen,Polo,0.75,Manual,0.03034065120944646,Petrol,0.034482758620689655,0.5842723672247284,0.0,0.7047784144417025,0.5,0.0,0.463296748877857,0.15579106685990002,0.0,0.0,0.25,0.7859968473190354,0.3262598294995397,0.5471869328493648,0.0,0.1111111111111111,0.011670694234921114
Ford,Focus,0.7857142857142918,Manual,0.013037192065610107,Petrol,0.25,0.5700998342892079,0.0,0.7612503411965589,0.5,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.21428571428571427,0.769321276980259,0.3186601446056785,1.0,0.0,0.1111111111111111,0.0009972001968130584
Volkswagen,Passat,0.6785714285714306,Manual,0.18448973526233825,Diesel,0.034482758620689655,0.702376808354067,0.1923076923076923,0.2691378366185239,0.25,0.0,0.463296748877857,0.20675635485858954,0.0,0.9589340753906317,0.3214285714285714,0.4462321016664649,0.3806040835884258,0.5471869328493648,0.0,0.0,0.024137335271431325
Mercedes-Benz,A-class,0.8571428571428612,Semi-Auto,0.007975256889340213,Petrol,0.25,0.5181338801922989,0.05769230769230771,0.43048619877525673,0.375,0.0,1.0,0.16607347756415897,1.0,0.0,0.14285714285714285,0.5372529230989529,0.3271805081712691,0.6471062714256908,0.0,0.027777777777777776,0.0015351442963337048
Hyundai,Ix35,0.6071428571428612,Manual,0.17173737379991885,Diesel,0.25,0.5181338801922989,0.13461538461538458,0.7612503411965589,0.625,0.0,0.16788249282321177,0.16806731436561106,0.0,0.9589340753906317,0.39285714285714285,0.4031944164538873,0.358828610520185,0.0,1.0,0.25,0.0022524030956945656
BMW,7 Series,0.8214285714285694,Semi-Auto,0.019200325915934135,Diesel,0.25862068965517243,0.38703795053873324,0.3846153846153846,0.22880074607934067,0.75,0.0,0.8723071202050083,0.3278594523665398,1.0,0.9589340753906317,0.17857142857142855,0.1629790110508589,0.3309891981060551,0.31528533978624723,1.0,0.4444444444444444,0.004405367008345628
BMW,2 Series,0.8214285714285694,Automatic,0.019371577001786378,Hybrid,0.23275862068965517,0.5990633535207245,0.09615384615384615,0.34981201769689035,0.625,0.0,0.8723071202050083,0.1823914450900335,0.7617071390650407,1.0,0.17857142857142855,0.5247681547635614,0.33119009102566466,0.31528533978624723,1.0,0.25,0.0020915472620143733
Škoda,Fabia,0.75,Manual,0.08436249028634762,Petrol,0.25,0.5700998342892079,0.3114695042605865,0.2530030004028506,0.375,1.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.25,0.2735831859799286,0.35794606646799465,0.07632587215164349,0.0,0.027777777777777776,0.0039014553514381822
Ford,Focus,0.6785714285714306,Manual,0.1251397063148802,Petrol,0.2821490401425399,0.4430842717667494,0.0,0.7773851774122321,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.3214285714285714,0.6198732597063649,0.3573964436974948,1.0,0.0,0.027777777777777776,0.0007941237553390264
Mercedes-Benz,Glc-class,0.75,Semi-Auto,0.07221384586329987,Diesel,0.25862068965517243,0.5559273013536873,0.21153846153846156,0.5918345609319895,0.25,0.0,1.0,0.2848482952423543,1.0,0.9589340753906317,0.25,0.34138114451649926,0.3508203404169764,0.6471062714256908,0.0,0.0,0.0028449728653652116
Mercedes-Benz,C-class,0.75,Semi-Auto,0.08104669054702954,Diesel,0.25,0.5984449001602491,0.21153846153846156,0.5918345609319895,0.375,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.25,0.3652033878576085,0.35600120087150117,0.6471062714256908,0.0,0.027777777777777776,0.0029696618950554275
Ford,Fiesta,0.642857142857153,Manual,0.09238109096312991,Diesel,0.0,0.790955139201071,0.09615384615384615,0.5434300522849697,0.75,0.0,0.1588476258139253,0.1864010523001791,0.0,0.9589340753906317,0.3571428571428571,0.6752895886810472,0.33942613116938564,1.0,1.0,0.4444444444444444,0.3919032458484826
Toyota,Yaris,0.7142857142857224,Manual,0.036631692358180666,Petrol,0.05172413793103448,0.5382116351842865,0.05769230769230771,0.2852726728341972,0.375,0.0,0.1514357428353864,0.19242508080648957,0.0,0.0,0.2857142857142857,0.555425018980953,0.3256522178948835,0.09901189755999196,0.0,0.027777777777777776,0.010182740304756995
Škoda,Karoq,0.8571428571428612,Manual,0.00015170325604723232,Diesel,0.25,0.3941242170064935,0.1923076923076923,0.5434300522849697,0.75,0.0,0.2795306318130686,0.27652508762787154,0.0,0.9589340753906317,0.14285714285714285,0.26488527423227065,0.30882504463312116,0.07632587215164349,1.0,0.4444444444444444,0.002790347195215212
Hyundai,i30,0.8214285714285694,Manual,0.036774107659776026,Petrol,0.25,0.4271934605227083,0.0,0.357879435804727,0.625,0.0,0.16788249282321177,0.19892698760078562,0.0,0.0,0.17857142857142855,0.6011759427309294,0.3516048240189234,0.0,1.0,0.25,0.0009972001968130584
Škoda,Fabia,0.75,Semi-Auto,0.04613326976244508,Petrol,0.25862068965517243,0.6137984775070631,0.0,0.3740142720204003,0.375,0.0,0.2795306318130686,0.16759187134879627,1.0,0.0,0.25,0.8207376188581531,0.33552291017901065,0.07632587215164349,0.0,0.027777777777777776,0.0009378244683891461
Mercedes-Benz,C-class,0.6785714285714306,Semi-Auto,0.08146464849736375,Diesel,0.29337809160942113,0.5323791698671269,0.1923076923076923,0.3014075090498705,0.5,0.0,1.0,0.20098710868057448,1.0,0.9589340753906317,0.3214285714285714,0.3462214828549895,0.3403181872581957,0.6471062714256908,0.0,0.1111111111111111,0.0022631855069624725
Mercedes-Benz,C-class,0.8214285714285694,Automatic,0.009749256189647644,Petrol,0.2521642984627582,0.372299999296823,0.1923076923076923,0.5918345609319895,0.375,0.0,1.0,0.20098710868057448,0.7617071390650407,0.0,0.17857142857142855,0.2520459575355968,0.31990224364209446,0.6471062714256908,0.0,0.027777777777777776,0.002759775457902042
Ford,Focus,0.7857142857142918,Manual,0.043820569103929105,Petrol,0.25,0.37877063965967955,0.1923076923076923,0.2530030004028506,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.21428571428571427,0.25585267363210007,0.3427345904518472,1.0,0.0,0.027777777777777776,0.002790347195215212
Hyundai,i30,0.7142857142857224,Manual,0.05505589800587617,Diesel,0.0,0.8145760274269387,0.11538461538461542,0.5756997247163163,0.625,0.0,0.16788249282321177,0.19892698760078562,0.0,0.9589340753906317,0.2857142857142857,0.6484233920241295,0.33429751773782124,0.0,1.0,0.25,0.418083192025154
Škoda,Fabia,0.7857142857142918,Manual,0.05882061554370136,Petrol,0.25862068965517243,0.6468677210232779,0.0,0.22880074607934067,0.625,0.0,0.2795306318130686,0.16759187134879627,0.0,0.0,0.21428571428571427,0.8596472829819649,0.3544655257957763,0.07632587215164349,1.0,0.25,0.0009378244683891461
Škoda,Yeti Outdoor,0.75,Semi-Auto,0.1714308713030071,Petrol,0.21551724137931033,0.49569403637772463,0.038461538461538436,0.5918345609319895,0.25,0.0,0.2795306318130686,0.19412956855217703,1.0,0.0,0.25,0.562729488894306,0.4090155857678892,0.07632587215164349,0.0,0.0,0.001697381405712947
Ford,Focus,0.7857142857142918,Manual,0.04140260496162526,Petrol,0.2527759107689917,0.36726530575317823,0.1923076923076923,0.5111603798536231,0.25,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.21428571428571427,0.2490840174680308,0.34084359757184535,1.0,0.0,0.0,0.00275123037705604
BMW,3 Series,0.6785714285714306,Automatic,0.15828222378397452,Diesel,0.21551724137931033,0.5689187898779144,0.1923076923076923,0.6967109963338658,0.5,0.0,0.8723071202050083,0.18592006601561628,0.7617071390650407,0.9589340753906317,0.3214285714285714,0.3677179579880589,0.37035616122657233,0.31528533978624723,0.0,0.1111111111111111,0.0033596002105809753
Toyota,Yaris,0.7142857142857224,Automatic,0.026501630036006297,Hybrid,0.0,0.9043354026852359,0.09615384615384615,0.6805761601181926,0.625,0.0,0.1514357428353864,0.19242508080648957,0.7617071390650407,1.0,0.2857142857142857,0.7642259638211885,0.3208988283660493,0.09901189755999196,1.0,0.25,0.3919032458484826
Hyundai,i20,0.8214285714285694,Manual,0.04296607729435694,Petrol,0.25,0.4354607714017619,0.038461538461538436,0.5117624741931858,0.625,0.0,0.16788249282321177,0.17098434048603417,0.0,0.0,0.17857142857142855,0.5036701772778059,0.35886856107398785,0.0,1.0,0.25,0.001355829596493489
Mercedes-Benz,A-class,0.75,Manual,0.057975411688581065,Petrol,0.25862068965517243,0.506323436079365,0.11538461538461542,0.5111603798536231,0.5,0.0,1.0,0.16607347756415897,0.0,0.0,0.25,0.4217398577313868,0.34246885873791605,0.6471062714256908,0.0,0.1111111111111111,0.001978087230376091
Opel,Crossland X,0.8214285714285694,Manual,0.041786507078969276,Diesel,0.25,0.6303330992651704,0.09615384615384615,0.7693177593043955,0.375,0.0,0.0,0.23541226724504993,0.0,0.9589340753906317,0.17857142857142855,0.5492963905658471,0.3574848191649981,0.47166767493446266,0.0,0.027777777777777776,0.001893773696014135
Hyundai,i800,0.7857142857142918,Automatic,0.10851117186121316,Diesel,0.25,0.28546813116750214,0.28846153846153844,0.33367718148121706,0.625,0.0,0.16788249282321177,0.2485170161124695,0.7617071390650407,0.9589340753906317,0.21428571428571427,0.15427065765172007,0.3933265190403712,0.0,1.0,0.25,0.003686920694416289
BMW,1 Series,0.8214285714285694,Automatic,0.016851445360511946,Diesel,0.25,0.49569403637772463,0.1923076923076923,0.24493558229501397,0.75,0.0,0.8723071202050083,0.1427481159638404,0.7617071390650407,0.9589340753906317,0.17857142857142855,0.32463940127955304,0.3282337500442534,0.31528533978624723,1.0,0.4444444444444444,0.002790347195215212
Ford,Focus,0.6785714285714306,Manual,0.0216997575843888,Diesel,0.03515435821050883,0.689864414509796,0.11869420132186709,0.737048086873049,0.375,0.0,0.1588476258139253,0.21659839265967912,0.0,0.9589340753906317,0.3214285714285714,0.5504424917868936,0.3169483239063683,1.0,0.0,0.027777777777777776,0.01899806979309503
Toyota,Auris,0.7857142857142918,Automatic,0.0591642698584206,Hybrid,0.23750132888166428,0.6634023427813852,0.15384615384615385,0.6967109963338658,0.375,0.0,0.1514357428353864,0.20978603297777698,0.7617071390650407,1.0,0.21428571428571427,0.47394751718322753,0.3547342840668137,0.09901189755999196,0.0,0.027777777777777776,0.0026003516739308975
Toyota,Aygo,0.642857142857153,Manual,0.11297867795256329,Petrol,0.0,0.6645833871926787,0.0,0.7693177593043955,0.25,0.0,0.1514357428353864,0.16633848330637252,0.0,0.0,0.3571428571428571,0.8804917459054354,0.34632979440186334,0.09901189755999196,0.0,0.0,0.2610035149651253
Ford,Fiesta,0.8214285714285694,Semi-Auto,0.041083718525444346,Petrol,0.25,0.4638058372728033,0.0,0.5676323066084796,0.25,0.0,0.1588476258139253,0.1864010523001791,1.0,0.0,0.17857142857142855,0.6442544994394354,0.35666038500924824,1.0,0.0,0.0,0.0009972001968130584
Volkswagen,Caravelle,0.8214285714285694,Semi-Auto,0.01857281291892544,Diesel,0.25,0.23586426589317994,0.1923076923076923,0.2610704185106873,0.375,0.0,0.463296748877857,0.42126805914752646,1.0,0.9589340753906317,0.17857142857142855,0.17178000650743533,0.3302530689455614,0.5471869328493648,0.0,0.027777777777777776,0.002790347195215212
Mercedes-Benz,Slk,0.392857142857153,Automatic,0.22909978049467639,Petrol,0.5603448275862069,0.26775246499810135,0.15384615384615385,0.7451155049808857,0.25,0.0,1.0,0.0758520395850977,0.7617071390650407,0.0,0.6071428571428571,0.21532177350312948,0.34685589649999443,0.6471062714256908,0.0,0.0,0.000649571698963316
Volkswagen,Polo,0.642857142857153,Manual,0.22010284861563034,Petrol,0.034482758620689655,0.5984449001602491,0.038461538461538436,0.5434300522849697,0.375,0.0,0.463296748877857,0.15579106685990002,0.0,0.0,0.3571428571428571,0.6634777263577472,0.382234446665047,0.5471869328493648,0.0,0.027777777777777776,0.01416402244222316
Škoda,Octavia,0.8571428571428612,Manual,8.668757488413275e-05,Diesel,0.25,0.6834800977733728,0.11538461538461542,0.2772052547263606,0.25,0.0,0.2795306318130686,0.20620235002112755,0.0,0.9589340753906317,0.14285714285714285,0.5520177510030779,0.30867250615496483,0.07632587215164349,0.0,0.0,0.0020730883958543504
Volkswagen,Caddy Maxi Life,0.7142857142857224,Semi-Auto,0.02843662054681283,Diesel,0.25,0.5299443243052328,0.1923076923076923,0.43855361688309336,0.5,0.0,0.463296748877857,0.2310941315779268,1.0,0.9589340753906317,0.2857142857142857,0.34478904877224126,0.3218067954979324,0.5471869328493648,0.0,0.1111111111111111,0.002790347195215212
Volkswagen,Golf,0.642857142857153,Manual,0.11342140378143582,Petrol,0.05172413793103448,0.5181338801922989,0.07692307692307687,0.44662103499093,0.375,0.0,0.463296748877857,0.2070455123168875,0.0,0.0,0.3571428571428571,0.4965565907245581,0.3464781821731311,0.5471869328493648,0.0,0.027777777777777776,0.011027254697552846
Ford,Focus,0.75,Manual,0.06356676026860762,Petrol,0.25,0.6137984775070631,0.0,0.648306487686846,0.75,0.0,0.1588476258139253,0.21659839265967912,0.0,0.0,0.25,0.8207376188581531,0.34574843601827765,1.0,1.0,0.4444444444444444,0.0009972001968130584
Audi,A4,0.8214285714285694,Manual,0.01857281291892544,Petrol,0.25,0.3516066181999317,0.1923076923076923,0.2530030004028506,0.625,0.0,0.8945243971923289,0.18495031490607014,0.0,0.0,0.17857142857142855,0.239871918724106,0.3302530689455614,0.3062109296229079,1.0,0.25,0.002790347195215212
BMW,3 Series,0.7142857142857224,Automatic,0.2839203836544385,Diesel,0.25862068965517243,0.5181338801922989,0.3846153846153846,0.6402390695790093,0.75,0.0,0.8723071202050083,0.18592006601561628,0.7617071390650407,0.9589340753906317,0.2857142857142857,0.214395352928753,0.4416889646021275,0.31528533978624723,1.0,0.4444444444444444,0.004405367008345628
