Brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage
Opel,Crossland X,2019,13460.0,Manual,9047.0,Petrol,145.0,44.8,1.2,39.0,4,0.0
Toyota,Aygo,2018,9455.0,Manual,8799.0,Petrol,145.0,56.5,1.0,83.0,1,0.0
Škoda,Citigo,2015,6391.0,Manual,10909.0,Petrol,20.0,62.8,1.0,79.0,2,0.0
Ford,Fiesta,2017,9312.0,Manual,18850.0,Petrol,145.0,65.7,1.0,89.0,3,0.0
Opel,,2015,5295.0,Manual,80000.0,Petrol,145.0,48.7,1.4,37.0,4,0.0
BMW,X4,2019,38000.0,Semi-Auto,15118.0,Petrol,150.0,26.9,3.0,93.0,0,0.0
BMW,1 Series,2019,22000.0,Manual,2574.0,Petrol,145.0,44.1,1.5,64.0,4,0.0
Audi,A4,2014,12470.0,Manual,40276.0,Diesel,30.0,62.8,2.0,87.0,1,0.0
Ford,EcoSport,2018,13700.0,Manual,9889.0,Petrol,145.0,54.3,1.0,95.0,,0.0
Opel,Mokka X,2019,12635.0,Manual,11612.0,Petrol,145.0,39.2,1.4,82.0,0,0.0
BMW,,2020,28500.0,Automatic,101.0,Petrol,145.0,38.7,2.0,94.0,4,0.0
Volkswagen,Golf,2017,14191.0,Semi-Auto,17512.0,Diesel,20.0,58.9,1.6,66.0,0,0.0
BMW,1 Series,2016,13490.0,Automatic,40000.0,Diesel,30.0,65.7,2.0,51.0,1,0.0
Mercedes-Benz,C-Class,2017,18998.0,Automatic,20949.0,Diesel,145.0,61.4,2.1,42.0,3,0.0
Volkswagen,,2019,23350.0,Semi-Auto,5000.0,Petrol,145.0,43.5,1.5,44.0,1,0.0
Toyota,Aygo,2017,7750.0,Manual,26779.0,Petrol,145.0,68.9,1.0,48.0,0,0.0
BMW,X4,2019,42460.0,Automatic,2188.0,Petrol,145.0,26.9,3.0,92.0,0,0.0
Volkswagen,Golf,2018,15995.0,Manual,21485.0,Petrol,303.1488914624556,55.4,1.5,79.0,0,0.0
Ford,Fiesta,2017,11498.0,Manual,13430.0,Petrol,20.0,62.8,,48.0,,0.0
Toyota,Auris,2017,13600.0,Automatic,47030.0,Hybrid,0.0,72.4,1.8,80.0,3,
Toyota,Aygo,2018,7098.0,Manual,18100.0,Petrol,145.0,69.0,1.0,57.0,4,0.0
Audi,A4,2018,20950.0,Manual,14544.0,Petrol,150.0,48.7,1.4,36.0,3,0.0
Ford,Fiesta,2017,9990.0,Manual,21475.0,Petrol,150.0,65.7,1.0,88.0,2,0.0
Opel,Corsa,2015,7190.0,Manual,27000.0,Petrol,30.0,57.6,1.0,55.0,2,0.0
Audi,Q7,2015,24500.0,Semi-Auto,56000.0,Diesel,200.0,47.9,3.0,55.0,0,0.0
Volkswagen,Golf SV,2017,13995.0,Semi-Auto,27500.0,Petrol,30.0,54.3,1.4,77.0,1,0.0
Volkswagen,Golf,2015,10480.0,Manual,32678.0,Petrol,30.0,53.3,1.4,32.0,4,0.0
Opel,Viva,2017,6880.0,Manual,19771.0,Petrol,145.0,62.8,1.0,53.0,2,0.0
Opel,,2019,19500.0,Manual,2238.0,Petrol,145.0,44.1,1.2,84.0,0,0.0
BMW,2 Series,2016,9989.0,Manual,43201.0,Diesel,20.0,68.9,2.0,58.0,3,0.0
Mercedes-Benz,C-Class,2019,31650.0,Automatic,4216.0,Petrol,,,2.0,81.0,3,0.0
Opel,Astra,2017,8980.0,Manual,29676.0,Diesel,0.0,76.3,1.6,60.0,2,0.0
BMW,X1,2019,22500.0,Manual,7000.0,Petrol,150.0,51.4,1.5,95.0,1,0.0
Ford,EcoSport,2017,9750.0,Manual,39028.0,Diesel,30.0,64.2,1.5,52.0,1,0.0
Mercedes-Benz,E-Class,2018,23480.0,Semi-Auto,16291.0,Diesel,145.0,61.4,2.0,70.0,2,0.0
Mercedes-Benz,CL-Class,2017,20410.0,Semi-Auto,13895.0,Diesel,145.0,58.9,2.1,99.0,3,0.0
Mercedes-Benz,GLC-Class,2019,31795.0,Semi-Auto,7780.0,Diesel,145.0,41.5,2.1,52.0,0,0.0
Volkswagen,Polo,2016,9999.0,Automatic,38058.0,Petrol,20.0,60.1,1.2,85.0,2,0.0
Ford,Focus,2017,11333.0,Automatic,30452.0,Petrol,125.0,51.4,1.0,66.0,1,0.0
Audi,Q2,2019,28888.0,Semi-Auto,3404.0,Petrol,145.0,33.2,2.0,79.0,0,0.0
Ford,Fiesta,2017,9000.0,Manual,20682.0,Petrol,150.0,65.7,1.0,79.0,0,0.0
Opel,Agila,2014,4599.0,Manual,25102.0,Petrol,30.0,55.4,1.2,89.0,4,0.0
Mercedes-Benz,C-Class,2019,28896.0,Unknown,6765.0,Diesel,,,2.0,34.0,3,0.0
BMW,2 Series,2016,14995.0,Automatic,59634.0,Diesel,145.0,55.4,2.0,79.0,1,0.0
Volkswagen,Amarok,2019,32888.0,Automatic,12023.0,Diesel,260.0,28.3,3.0,86.0,0,0.0
Ford,Ka+,2018,9000.0,Manual,22974.0,Petrol,150.0,48.7,1.2,71.0,2,0.0
Ford,Edge,2019,29999.0,Semi-Auto,16192.0,Diesel,145.0,37.2,2.0,49.0,4,0.0
BMW,X5,2019,51995.0,Semi-Auto,11.0,Diesel,145.0,37.7,3.0,41.0,2,0.0
Ford,EcoSport,2016,8950.0,Manual,23444.0,Diesel,30.0,64.2,1.5,83.0,0,0.0
Ford,Focus,2013,6900.0,Semi-Auto,28154.0,Petrol,,,1.6,95.0,3,0.0
BMW,3 Series,2016,15799.0,Manual,27218.0,Petrol,235.0,38.7,2.0,54.0,0,0.0
Toyota,RAV4,2017,14450.0,Manual,61000.0,Diesel,150.0,60.1,2.0,82.0,2,0.0
Hyundai,Tucson,2019,15700.0,Manual,13161.0,Petrol,145.0,34.9,1.6,97.0,2,0.0
Hyundai,i10,2017,7260.0,Manual,11090.0,Petrol,20.0,60.1,1.0,85.0,3,0.0
Mercedes-Benz,V-Class,2019,44990.0,Automatic,1099.0,Diesel,145.0,45.6,2.2,53.0,2,0.0
Mercedes-Benz,GLE-Class,2017,27980.0,Semi-Auto,35354.0,Diesel,145.0,42.8,3.0,35.0,0,0.0
Audi,A7,2019,47750.0,Automatic,2800.0,Diesel,145.0,35.8,3.0,78.0,4,0.0
Opel,Zafira,2017,13000.0,Manual,5643.0,Petrol,200.0,41.5,1.4,76.0,2,0.0
Mercedes-Benz,C-Class,2017,19240.0,Semi-Auto,33022.0,Diesel,,,2.1,61.0,3,0.0
BMW,3 Series,2016,13100.0,Manual,47821.0,Diesel,30.0,64.2,2.0,96.0,3,0.0
Mercedes-Benz,C-Class,2015,10791.0,Manual,,Diesel,20.0,68.9,2.1,38.0,4,0.0
Audi,A4,2014,8500.0,Automatic,96000.0,Diesel,150.0,53.3,2.0,60.0,4,0.0
Ford,Focus,2007,2495.0,Manual,78000.0,Diesel,,,1.6,76.0,2,0.0
Hyundai,Kona,2018,14490.0,Manual,19793.0,Petrol,145.0,52.3,1.0,63.0,0,0.0
BMW,X3,2019,31990.0,Semi-Auto,7115.0,Diesel,145.0,54.3,2.0,74.0,0,0.0
Volkswagen,Amarok,2019,37995.0,Automatic,7583.0,Diesel,260.0,28.3,3.0,79.0,2,0.0
Volkswagen,Tiguan,2016,13497.0,Manual,35413.0,Diesel,145.0,53.3,2.0,59.0,2,
Mercedes-Benz,A-Class,2020,25479.0,Semi-Auto,1000.0,Petrol,145.0,53.3,1.3,81.0,,0.0
Ford,Focus,2017,10497.0,Manual,33274.0,Petrol,,,1.0,75.0,3,0.0
Opel,Combo Life,2019,19000.0,Manual,5315.0,Petrol,145.0,42.2,1.2,36.0,1,0.0
Volkswagen,,2016,11090.0,Manual,43380.0,Diesel,0.0,74.3,1.6,62.0,2,0.0
Ford,Focus,2017,10750.0,Manual,25519.0,Diesel,,,1.5,62.0,4,0.0
Ford,Fiesta,2017,11750.0,Manual,7564.0,Petrol,150.0,65.7,1.0,42.0,3,0.0
Hyundai,i10,2016,6945.0,Manual,27828.0,Petrol,30.0,57.6,1.2,54.0,4,0.0
BMW,2 Series,2016,12368.0,Manual,30243.0,Petrol,125.0,50.4,1.5,75.0,1,0.0
Audi,Q3,2017,19250.0,Manual,,Diesel,145.0,56.5,2.0,51.0,0,0.0
Toyota,Aygo,2016,8495.0,Manual,33008.0,Petrol,0.0,69.0,1.0,74.0,,0.0
Ford,Tourneo Custom,2018,21980.0,Manual,26483.0,Diesel,145.0,44.8,2.0,90.0,4,0.0
Mercedes-Benz,C-Class,2015,16315.0,Semi-Auto,46155.0,Diesel,,,2.1,87.0,2,0.0
BMW,4 Series,2016,17499.0,Automatic,35399.0,Diesel,145.0,55.4,3.0,64.0,2,0.0
Audi,A3,2019,23377.0,Manual,4963.0,Petrol,145.0,42.8,1.5,61.0,3,0.0
Opel,Corsa,2016,6740.0,Manual,38927.0,Petrol,30.0,55.4,,72.0,2,0.0
BMW,M2,2016,31000.0,Semi-Auto,14712.0,Petrol,260.0,35.8,3.0,86.0,2,0.0
Mercedes-Benz,C-Class,2019,25980.0,Semi-Auto,8999.0,Petrol,,,1.5,72.0,3,0.0
Volkswagen,Polo,2017,10990.0,Manual,24400.0,Petrol,145.0,60.1,1.2,37.0,4,0.0
Opel,Mokka,2015,9534.0,Manual,24771.0,Diesel,30.0,65.7,1.6,68.0,0,0.0
Opel,Zafira,2009,1995.0,Manual,118000.0,Diesel,205.0,46.3,1.9,78.0,2,0.0
Opel,Grandland X,2019,19990.0,Manual,8041.0,Diesel,145.0,48.7,1.5,91.0,1,0.0
Ford,Focus,2018,13695.0,Manual,15930.0,Petrol,,,1.0,50.0,4,0.0
Ford,Fiesta,2019,14990.0,Manual,11719.0,Petrol,145.0,60.1,1.0,48.0,3,0.0
Opel,Insignia,2019,15699.0,Manual,3026.0,Petrol,145.0,50.4,1.5,53.0,0,0.0
Audi,A3,2017,11991.0,Manual,42753.0,Petrol,20.0,62.8,1.0,34.0,4,0.0
Mercedes-Benz,C-Class,2016,30480.0,Semi-Auto,51218.0,Petrol,300.0,34.5,,91.0,0,0.0
Audi,RS6,2017,54995.0,Automatic,15500.0,Petrol,325.0,29.4,4.0,88.0,3,0.0
BMW,1 Series,2004,2495.0,Manual,112000.0,Diesel,200.0,49.6,2.0,83.0,1,0.0
Audi,A4,2016,13750.0,Manual,38298.0,Petrol,125.0,53.3,1.4,49.0,1,0.0
Mercedes-Benz,A-Class,2016,14999.0,Automatic,28201.0,,125.0,52.3,1.6,33.0,2,0.0
Mercedes-Benz,C-Class,2007,5995.0,Automatic,50500.0,Petrol,300.0,34.5,,47.0,4,
Ford,Fiesta,2017,7969.0,Manual,4750.0,Petrol,125.0,54.3,1.2,70.0,0,0.0
Mercedes-Benz,C-Class,2017,23800.0,Automatic,13800.0,Diesel,,,2.1,53.0,4,0.0
Audi,A4,2018,18350.0,Manual,8940.0,Petrol,145.0,52.3,1.4,92.0,1,0.0
Volkswagen,Polo,2019,13495.0,Manual,4017.0,Petrol,145.0,48.7,1.0,49.0,3,0.0
Toyota,Aygo,2019,11995.0,Manual,3992.0,Petrol,145.0,57.7,1.0,32.0,0,0.0
Škoda,Octavia,2013,13150.0,Manual,19351.0,Diesel,145.0,67.3,1.6,56.0,0,0.0
Volkswagen,Golf,2019,19246.0,Manual,2294.0,Petrol,145.0,45.6,1.5,,,0.0
Volkswagen,T-Cross,2020,20499.0,Manual,2000.0,Diesel,145.0,53.3,1.6,62.0,3,0.0
Ford,Fiesta,2018,12500.0,Manual,3638.0,Petrol,145.0,61.4,1.0,80.0,2,0.0
Audi,Q2,2017,19850.0,Semi-Auto,9547.0,Petrol,145.0,54.3,,67.0,1,0.0
BMW,3 Series,2019,30995.0,Semi-Auto,1000.0,Diesel,145.0,49.6,2.0,57.0,0,0.0
Audi,A3,2012,8950.0,Semi-Auto,56000.0,Petrol,125.0,50.4,1.8,50.0,1,0.0
Mercedes-Benz,C-Class,2017,17480.0,Automatic,,Hybrid,0.0,,2.0,59.0,0,0.0
Ford,Fiesta,2018,12000.0,,11444.0,Petrol,150.0,62.8,1.0,60.0,,0.0
BMW,3 Series,2017,21995.0,Semi-Auto,25542.0,Diesel,160.0,51.4,3.0,76.0,1,0.0
BMW,1 Series,2013,10372.0,Manual,33940.0,Diesel,,64.2,2.0,42.0,3,0.0
Ford,Fiesta,2016,9000.0,Manual,22740.0,Petrol,0.0,65.7,1.0,48.0,1,0.0
Volkswagen,Golf,2019,19590.0,Automatic,4800.0,Diesel,145.0,52.3,2.0,38.0,1,0.0
Audi,A7,2019,42500.0,Automatic,4288.0,Diesel,145.0,38.2,3.7392354812099646,75.0,3,0.0
Audi,,2012,14990.0,Automatic,87000.0,Diesel,300.0,38.2,3.0,63.0,3,0.0
Mercedes-Benz,E-Class,2019,27980.0,Semi-Auto,13975.0,Diesel,145.0,65.7,2.0,94.0,0,0.0
Skoda,Fabia,2017,11295.0,Semi-Auto,27341.0,Petrol,20.0,60.1,1.2,50.0,3,
Opel,Corsa,2018,7999.0,Manual,5574.0,Petrol,145.0,55.4,1.4,69.0,2,0.0
BMW,1 Series,2014,9990.0,Manual,48165.0,Diesel,30.0,,2.0,93.0,3,0.0
Škoda,Fabia,2018,11330.0,Manual,8401.0,Petrol,145.0,64.2,1.0,75.0,3,0.0
Ford,Focus,2007,1450.0,Manual,100100.0,Petrol,200.0,42.8,1.6,84.0,3,0.0
Audi,A1,2013,8490.0,Manual,56884.0,Petrol,125.0,52.3,1.4,33.0,1,0.0
Škoda,Fabia,2017,8950.0,Manual,29861.0,Petrol,20.0,60.1,1.2,32.0,1,0.0
Ford,Focus,2018,14260.0,Manual,11296.0,,,,1.0,88.0,1,0.0
Volkswagen,Tiguan,2017,17000.0,Manual,29516.0,Diesel,145.0,58.9,2.0,84.0,4,0.0
Audi,Q2,2017,19300.0,Semi-Auto,20814.0,Petrol,145.0,54.3,1.4,78.0,3,0.0
Škoda,Octavia,2019,18490.0,Semi-Auto,7284.0,Petrol,145.0,44.1,1.5,87.0,1,0.0
Opel,Corsa,2015,5967.0,Manual,28371.0,Petrol,30.0,55.4,1.4,91.0,2,0.0
BMW,2 Series,2017,13700.0,Automatic,20996.0,Diesel,20.0,68.9,,99.0,2,0.0
Volkswagen,Tiguan,2020,23250.0,Manual,3000.0,Petrol,145.0,38.2,1.5,66.0,2,0.0
Mercedes-Benz,GLC-Class,2019,31990.0,Automatic,10334.0,Diesel,150.0,41.5,2.1,3.2074178424107345,4,0.0
Opel,Mokka X,2017,11495.0,Automatic,19376.0,Petrol,160.0,43.5,1.4,,4,0.0
Volkswagen,Passat,2016,8000.0,Manual,93620.0,Diesel,20.0,68.9,1.6,36.0,2,0.0
Volkswagen,,2019,25595.0,Manual,4116.0,Petrol,145.0,39.8,1.5,68.0,4,0.0
Volkswagen,Scirocco,2014,11990.0,Semi-Auto,28000.0,Diesel,30.0,57.6,2.0,57.0,4,0.0
Ford,Focus,2015,10500.0,Manual,22249.0,Petrol,20.0,60.1,1.0,90.0,4,0.0
Toyota,CH-R,2018,20995.0,Automatic,9956.0,Petrol,145.0,34.5,1.2,61.0,2,0.0
Škoda,Fabia,2017,7340.0,Manual,20350.0,Petrol,20.0,58.8,1.0,72.0,2,0.0
Mercedes-Benz,C-Class,2016,17822.0,Semi-Auto,19682.0,Diesel,20.0,64.2,2.1,95.0,1,0.0
BMW,2 Series,2019,27995.0,Automatic,1501.0,Hybrid,135.0,,1.5,,4,0.0
Volkswagen,Golf,2017,12299.0,Manual,35266.0,Petrol,30.0,53.3,1.4,45.0,1,0.0
Volkswagen,Golf,2016,13998.0,Semi-Auto,73581.0,Hybrid,0.0,,1.4,30.0,4,0.0
Škoda,Octavia,2012,7995.0,Manual,65900.0,Diesel,160.0,49.6,2.0,57.0,2,0.0
Audi,Q5,2015,14670.0,Manual,,Diesel,200.0,47.9,2.0,69.0,4,0.0
Opel,Corsa,2019,8799.0,Manual,9436.0,Petrol,145.0,43.5,1.4,33.0,3,0.0
Škoda,Fabia,2017,7799.0,Manual,38512.0,Petrol,20.0,60.1,1.2,90.0,0,0.0
Ford,Focus,2017,9995.0,Manual,32187.0,Petrol,,,1.0,67.0,3,0.0
Mercedes-Benz,C-Class,2019,37999.0,Automatic,2486.0,Petrol,,,1.5,55.0,2,0.0
Mercedes-Benz,GLE-Class,2016,30998.0,Semi-Auto,14149.0,Diesel,235.0,42.8,3.0,34.0,1,0.0
Volkswagen,Golf,2018,22490.0,Semi-Auto,17362.0,Diesel,145.0,57.7,2.0,77.0,1,0.0
Mercedes-Benz,C-Class,2015,16899.0,Semi-Auto,30895.0,Diesel,30.0,61.4,2.1,78.0,0,0.0
Ford,Focus,2014,14800.0,Manual,35712.0,Petrol,235.0,39.2,2.0,89.0,3,0.0
Opel,Astra,2018,11790.0,Manual,9492.0,Petrol,145.0,45.6,1.6,40.0,4,0.0
BMW,1 Series,2015,10991.0,Semi-Auto,45000.0,Diesel,20.0,72.4,1.5,71.0,0,0.0
Opel,Corsa,2016,7641.0,Manual,15717.0,Petrol,30.0,55.4,1.4,90.0,0,0.0
Ford,C-MAX,2015,8498.0,,45198.0,Diesel,20.0,68.9,1.5,98.0,1,0.0
Ford,Fiesta,2014,6761.0,Manual,44981.0,Petrol,0.0,65.7,1.0,98.0,4,0.0
Mercedes-Benz,C-Class,2019,23991.0,Semi-Auto,9179.0,Diesel,,,2.0,39.0,4,0.0
BMW,X1,2016,11495.0,Manual,110710.0,Diesel,125.0,60.1,2.0,61.0,3,0.0
Mercedes-Benz,GLC-Class,2016,24132.0,Semi-Auto,48314.0,Diesel,125.0,,2.1,46.0,1,0.0
Audi,Q2,2019,30950.0,Automatic,5204.0,Petrol,145.0,33.2,2.0,73.0,3,0.0
Opel,Corsa,2016,6995.0,Manual,26309.0,Petrol,125.0,53.3,1.2,71.0,1,0.0
Ford,C-MAX,2017,11200.0,Manual,21467.0,Diesel,20.0,68.9,1.5,82.0,1,0.0
Škoda,Fabia,2018,10495.0,Manual,7907.0,Petrol,145.0,64.2,1.0,88.0,4,0.0
Ford,Fiesta,2014,6498.0,Manual,40399.0,Petrol,30.0,54.3,1.2,68.0,0,0.0
Hyundai,,2019,15650.0,Manual,15139.0,Petrol,145.0,44.1,1.0,68.0,0,0.0
Mercedes-Benz,C-Class,2019,25999.0,Unknown,13269.0,Diesel,145.0,61.4,2.0,57.0,,0.0
Skoda,Kodiaq,2018,21000.0,Automatic,11925.0,Diesel,145.0,49.6,2.0,36.0,4,0.0
BMW,3 Series,2019,29990.0,Semi-Auto,5604.0,Petrol,145.0,40.9,2.0,71.0,3,0.0
Volkswagen,Golf,2019,20000.0,Semi-Auto,7100.0,Petrol,150.0,45.6,1.5,55.0,0,0.0
Opel,Corsa,2019,10498.0,Manual,3204.0,Petrol,150.0,44.8,1.4,98.0,1,0.0
Opel,Mokka X,2019,11999.0,Manual,19133.0,,145.0,39.2,1.4,80.0,4,0.0
Mercedes-Benz,A-Class,2019,21250.0,,5132.0,Petrol,145.0,47.1,1.3,71.0,,0.0
Ford,Fiesta,2018,9890.0,Manual,12875.0,Petrol,145.0,64.2,1.1,82.0,0,0.0
Škoda,Fabia,2018,9298.0,Manual,10012.0,,145.0,57.7,1.0,47.0,1,0.0
Audi,,2016,18790.0,Manual,20052.0,Petrol,160.0,46.3,2.0,34.0,1,0.0
Toyota,RAV4,2013,13495.0,Semi-Auto,34201.0,Petrol,235.0,39.2,2.0,54.0,3,0.0
Mercedes-Benz,C-Class,2024,22956.0,Automatic,13002.0,Diesel,,,2.0,31.0,2,0.0
Opel,Astra,2019,15995.0,Manual,3178.0,Petrol,,47.9,1.4,79.0,3,0.0
Volkswagen,Up,2014,5498.0,Manual,39472.0,Petrol,20.0,60.1,1.0,90.0,2,0.0
Mercedes-Benz,SL-Class,2019,30999.0,Semi-Auto,2071.0,Petrol,145.0,47.1,2.0,71.0,0,0.0
Opel,Mokka X,2018,11999.0,Manual,13597.0,Petrol,145.0,47.1,1.4,87.0,2,0.0
Opel,Mokka,2016,9995.0,Manual,16500.0,Petrol,,44.8,1.4,38.0,2,0.0
BMW,3 Series,2019,24998.0,Semi-Auto,13957.0,Diesel,150.0,52.3,2.0,56.0,3,0.0
Opel,Astra,2017,10998.0,Semi-Auto,14297.0,Petrol,125.0,51.4,1.4,31.0,2,0.0
Ford,Kuga,2018,14500.0,Manual,10356.0,Petrol,145.0,39.2,1.5,44.0,1,0.0
BMW,5 Series,2019,27489.0,Automatic,6499.0,Hybrid,135.0,,2.0,81.0,0,0.0
Ford,C-MAX,2016,9998.0,Manual,,Diesel,20.0,68.9,1.5,80.0,,0.0
Ford,C-MAX,2016,10000.0,Manual,30697.0,Diesel,20.0,68.9,1.5,94.0,2,0.0
Volkswagen,Tiguan,2017,22999.0,Manual,21400.0,Diesel,145.0,50.4,2.0,85.0,2,0.0
Mercedes-Benz,C-Class,2019,52000.0,Automatic,5072.0,Petrol,,,4.0,,2,0.0
Ford,Focus,2017,10490.0,Manual,29000.0,Diesel,145.0,74.3,1.5,60.0,2,0.0
Opel,Mokka X,2019,14399.0,Automatic,16030.0,Petrol,145.0,37.2,1.4,63.0,0,0.0
Mercedes-Benz,A-Class,2015,13995.0,Semi-Auto,31103.0,Diesel,20.0,74.3,1.5,99.0,2,0.0
Opel,Grandland X,2019,15500.0,Manual,2583.0,Petrol,145.0,44.1,1.2,96.0,3,0.0
Opel,Corsa,2018,8677.0,Manual,18190.0,Petrol,145.0,43.5,1.4,86.0,3,0.0
BMW,1 Series,2017,11700.0,Automatic,69643.0,Diesel,30.0,62.8,2.0,59.0,1,0.0
Audi,A3,2014,13950.0,Automatic,18258.0,Petrol,20.0,60.1,1.4,86.0,0,0.0
Toyota,CH-R,2017,17998.0,Automatic,18295.0,Hybrid,,74.3,1.8,66.0,2,0.0
Opel,Mokka X,2019,14220.0,Semi-Auto,12551.0,Petrol,145.0,37.2,1.4,70.0,3,0.0
Volkswagen,Golf,2015,14995.0,Unknown,42031.0,,30.0,62.8,2.0,71.0,4,0.0
Volkswagen,Tiguan,2018,20991.0,Semi-Auto,9588.0,Diesel,150.0,57.6,2.0,32.0,3,0.0
Audi,A5,2019,28450.0,Automatic,6129.0,Diesel,145.0,48.7,2.0,86.0,4,0.0
Mercedes-Benz,C-Class,2019,12900.0,Manual,3000.0,Diesel,,,1.5,57.0,4,0.0
Opel,Corsa,2019,10191.0,Manual,3541.0,Petrol,150.0,43.5,1.4,73.0,3,0.0
BMW,X1,2018,21995.0,Automatic,2500.0,Petrol,150.0,46.3,1.5,93.0,0,0.0
Audi,A3,2019,19000.0,Manual,4950.0,Diesel,150.0,49.6,1.6,36.0,3,0.0
Toyota,CH-R,2017,17399.0,Automatic,31216.0,Hybrid,0.0,74.3,1.8,57.0,3,0.0
Volkswagen,Golf,2016,11600.0,Semi-Auto,23469.0,Diesel,20.0,70.6,1.6,80.0,2,0.0
BMW,X5,2019,52004.0,Semi-Auto,4000.0,Diesel,145.0,37.7,3.0,37.0,2,0.0
Volkswagen,Polo,2019,12250.0,Manual,11703.0,Petrol,145.0,48.7,1.0,63.0,4,0.0
Audi,Q3,2017,15699.0,Manual,56653.0,Diesel,30.0,61.4,2.0,51.0,3,0.0
Volkswagen,Polo,2018,12991.0,Manual,4500.0,Petrol,145.0,60.1,1.0,76.0,4,0.0
BMW,2 Series,2017,15991.0,Semi-Auto,12887.0,Petrol,145.0,55.4,1.5,32.0,0,0.0
Audi,TT,2011,10250.0,Manual,80000.0,Diesel,145.0,53.3,2.0,33.0,2,0.0
Ford,Fiesta,2018,10995.0,Manual,11840.0,Petrol,145.0,58.9,1.0,63.0,6,0.0
Ford,Fiesta,2018,10190.0,Manual,19686.0,Petrol,145.0,65.7,1.0,96.0,0,0.0
Volkswagen,Polo,2014,7990.0,,23500.0,Petrol,20.0,60.1,1.0,54.0,0,0.0
Mercedes-Benz,A-Class,2015,13177.0,Automatic,18284.0,Petrol,125.0,50.4,1.6,51.0,,0.0
BMW,3 Series,2017,15995.0,Semi-Auto,23715.0,Diesel,150.0,65.7,2.0,30.0,2,0.0
Ford,Focus,2016,14250.0,Manual,,Diesel,20.0,27.70948954406702,2.0,82.0,4,0.0
Opel,Insignia,2013,3998.0,Manual,101000.0,Diesel,30.0,65.7,2.0,,1,0.0
Opel,Astra,2017,9498.0,Manual,21878.0,Petrol,145.0,49.6,1.4,48.0,0,0.0
Mercedes-Benz,CL-Class,2016,19400.0,Automatic,38915.0,Petrol,200.0,42.8,2.0,89.0,4,0.0
Mercedes-Benz,GLA-Class,2018,32000.0,Semi-Auto,2752.0,Petrol,145.0,38.2,2.0,55.0,2,0.0
Volkswagen,,2015,6498.0,Manual,45741.0,Petrol,20.0,60.1,1.0,71.0,0,0.0
BMW,X1,2019,25590.0,Semi-Auto,5354.0,Diesel,145.0,36.7,2.0,91.0,0,0.0
Volkswagen,Passat,2015,9846.0,Manual,70000.0,Diesel,20.0,68.9,2.0,66.0,2,0.0
BMW,2 Series,2016,11499.0,Manual,37537.0,Petrol,125.0,,1.5,49.0,3,0.0
Volkswagen,Polo,2019,13450.0,Manual,13388.0,Petrol,145.0,52.3,1.0,67.0,4,0.0
Audi,Q2,2019,17295.0,Manual,16047.0,Petrol,145.0,47.1,1.0,88.0,3,0.0
Toyota,Aygo,2019,8930.0,Manual,4717.0,Petrol,145.0,57.7,1.0,44.0,0,0.0
Mercedes-Benz,SL-Class,2018,26254.0,Semi-Auto,1670.0,Petrol,145.0,47.1,2.0,67.0,4,0.0
Audi,A4,2017,15995.0,Manual,18633.0,Petrol,145.0,52.3,1.4,52.0,3,0.0
Mercedes-Benz,C-Class,2017,20990.0,Semi-Auto,19733.0,Petrol,,,2.0,95.0,2,
Mercedes-Benz,C-Class,2018,29199.0,Semi-Auto,9381.0,Diesel,145.0,54.3,2.0,36.0,4,0.0
Škoda,Fabia,2019,14495.0,Semi-Auto,10164.0,Petrol,145.0,60.1,1.0,96.0,3,0.0
BMW,4 Series,2017,21499.0,Automatic,16389.0,Diesel,145.0,51.4,3.0,36.0,3,0.0
Hyundai,i10,2013,4795.0,Manual,35700.0,Petrol,20.0,61.4,1.2,33.0,0,0.0
Opel,Corsa,2017,7498.0,Manual,27551.0,Petrol,30.0,54.3,1.4,50.0,3,0.0
Opel,Mokka X,2018,12500.0,Manual,32091.0,Petrol,145.0,39.2,1.4,90.0,4,0.0
Mercedes-Benz,C-Class,2011,8894.0,Automatic,61242.0,Petrol,,,1.8,50.0,2,0.0
BMW,3 Series,2017,22150.0,Automatic,6272.0,Diesel,145.0,51.4,3.0,54.0,4,0.0
Audi,A1,2015,13250.0,Automatic,40000.0,Petrol,30.0,58.9,1.4,43.0,2,0.0
Mercedes-Benz,E-Class,2018,20800.0,Automatic,31629.0,Diesel,150.0,72.4,2.0,88.0,1,0.0
Toyota,Aygo,2019,10490.0,Manual,4560.0,Petrol,145.0,57.7,1.0,51.0,2,0.0
Mercedes-Benz,C-Class,2019,25995.0,Semi-Auto,10085.0,Diesel,,,2.0,93.0,3,0.0
Ford,Focus,2016,9490.0,Manual,59249.0,Petrol,20.0,60.1,1.0,35.0,3,0.0
Mercedes-Benz,E-Class,2018,23499.0,Semi-Auto,13904.0,Diesel,145.0,67.3,2.0,,4,
Volkswagen,Tiguan,2020,28490.0,Semi-Auto,611.0,Diesel,145.0,46.3,2.0,31.0,2,0.0
Volkswagen,Polo,2017,9690.0,Manual,14424.0,Petrol,145.0,58.9,1.0,55.0,2,0.0
Škoda,Octavia,2019,14890.0,Automatic,13407.0,Petrol,150.0,57.7,1.0,95.0,3,0.0
Volkswagen,Golf SV,2019,19990.0,Semi-Auto,6347.0,Petrol,145.0,42.8,1.5,89.0,0,0.0
