carID,Brand,model,year,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,model_engine_freq,y_true,y_pred,residual,abs_residual
43032,Mercedes-Benz,CL-Class,2017.0,Semi-Auto,52000.0,Petrol,,53.3,1.6,41.0,3.0,0.0,4.02535169073515,17000.0,17844.81,-844.810546875,844.810546875
14841,BMW,X3,2017.0,Automatic,49100.0,Diesel,145.0,54.3,2.0,51.0,2.0,0.0,5.602118820879701,19950.0,20794.809,-844.80859375,844.80859375
10488,BMW,3 Series,2019.0,Semi-Auto,4665.0,Diesel,150.0,52.3,2.0,87.0,1.0,0.0,7.158513997329321,27440.0,28284.78,-844.779296875,844.779296875
48882,Škoda,Citigo,2017.0,Manual,6630.0,Petrol,145.0,68.9,1.0,49.0,4.0,0.0,5.733341276897746,8295.0,7450.283,844.716796875,844.716796875
8860,BMW,2 Series,2019.0,Manual,100.0,Petrol,145.0,52.3,1.5,87.0,1.0,0.0,5.855071922202427,20950.0,21794.691,-844.69140625,844.69140625
15105,Ford,S-MAX,2017.0,Semi-Auto,21021.0,,145.0,51.4,2.0,48.0,4.0,0.0,5.181783550292085,19490.0,20334.688,-844.6875,844.6875
75951,Volkswagen,,2015.0,Automatic,56838.0,Diesel,240.0,42.8,3.0,97.0,,0.0,0.0,18440.0,17595.385,844.615234375,844.615234375
36550,Mercedes-Benz,E-Class,,Semi-Auto,31817.0,Diesel,30.0,65.7,2.0,,3.0,0.0,6.665683717782408,19699.0,20543.594,-844.59375,844.59375
25087,Ford,C-MAX,2017.0,Manual,17350.0,Diesel,20.0,68.9,1.5,30.0,1.0,0.0,5.117993812416755,11591.0,10746.432,844.568359375,844.568359375
3814,Audi,A1,2017.0,Manual,25253.0,Petrol,30.0,56.5,1.4,67.0,1.0,0.0,5.891644211825771,14495.0,13650.459,844.541015625,844.541015625
73660,Volkswagen,Sharan,2016.0,Manual,27622.0,Diesel,125.0,56.5,2.0,48.0,4.0,0.0,5.017279836814924,16490.0,15645.476,844.5244140625,844.5244140625
54009,Toyota,Yaris,2015.0,Automatic,50714.0,Hybrid,0.0,78.0,1.5,84.0,4.0,0.0,6.834108738813838,9998.0,9153.49,844.509765625,844.509765625
34549,Hyundai,Tucson,2017.0,Manual,12490.0,Petrol,160.0,44.8,1.6,87.0,1.0,0.0,5.988961416889864,12995.0,13839.504,-844.50390625,844.50390625
53558,Toyota,Yaris,2018.0,Manual,13114.0,Petrol,145.0,58.9,1.5,98.0,2.0,0.0,6.834108738813838,9995.0,10839.498,-844.498046875,844.498046875
59547,Opel,Mokka,2015.0,Manual,36198.0,Petrol,145.0,47.1,1.4,83.0,4.0,0.0,5.4638318050256105,8495.0,9339.461,-844.4609375,844.4609375
38911,Mercedes-Benz,B-Class,2007.0,Automatic,63787.0,Diesel,326.028233171514,47.9,2.0,52.0,0.0,0.0,4.700480365792417,3990.0,3145.571,844.428955078125,844.428955078125
58537,Opel,Astra,2016.0,Automatic,38000.0,Diesel,125.0,61.4,1.6,,1.0,0.0,6.3561076606958915,9290.0,10134.416,-844.416015625,844.416015625
75841,Volkswagen,Golf,2017.0,Manual,11053.0,Petrol,145.0,54.3,1.4,50.0,4.0,0.0,6.369900982828227,13495.0,14339.414,-844.4140625,844.4140625
18405,Ford,B-MAX,2016.0,Manual,16461.0,Petrol,30.0,57.7,1.0,50.0,3.0,0.0,4.59511985013459,9520.0,8675.593,844.4072265625,844.4072265625
55691,Toyota,Corolla,2019.0,Automatic,11449.0,Hybrid,140.0,78.5,2.781776206784307,72.0,2.0,0.0,0.6931471805599453,21000.0,21844.365,-844.365234375,844.365234375
32684,Hyundai,i10,2019.0,Manual,50.0,Petrol,145.0,49.6,1.0,84.0,3.0,0.0,6.0014148779611505,10790.0,9945.652,844.34765625,844.34765625
56849,Opel,Zafira,2017.0,Automatic,20291.0,Petrol,145.0,40.9,1.4,70.0,4.0,0.0,5.659482215759621,11700.0,12544.3,-844.2998046875,844.2998046875
31253,Ford,Focus,2017.0,Manual,35210.0,Petrol,,,1.0,62.0,0.0,0.0,8.074960359115858,8540.0,9384.284,-844.2841796875,844.2841796875
25390,Ford,Grand C-MAX,2023.0,Manual,10546.0,Petrol,145.0,54.3,1.0,69.0,2.0,0.0,3.9512437185814275,12450.0,11605.733,844.2666015625,844.2666015625
59788,Opel,Mokka X,2019.0,Manual,12777.0,Petrol,145.0,39.2,1.4,68.0,2.0,0.0,7.002155954403621,14799.0,13954.735,844.2646484375,844.2646484375
19675,Ford,Grand C-MAX,2017.0,Manual,17897.0,Petrol,30.0,54.3,1.0,79.0,2.0,0.0,3.9512437185814275,11498.0,12342.243,-844.2431640625,844.2431640625
73568,Volkswagen,Tiguan,2019.0,Semi-Auto,8639.0,Diesel,145.0,39.8,2.0,94.0,4.0,0.0,6.901737206656574,28995.0,28150.76,844.240234375,844.240234375
26431,Ford,Grand C-MAX,2017.0,Manual,19318.0,Diesel,30.0,64.2,1.5,48.0,1.0,0.0,4.343805421853684,10798.0,11642.23,-844.23046875,844.23046875
63451,Opel,Insignia,2018.0,Manual,16258.0,Petrol,145.0,50.4,1.5,92.0,4.0,0.0,4.912654885736052,13890.0,14734.078,-844.078125,844.078125
68337,Volkswagen,Golf,2016.0,Manual,31390.0,Petrol,30.0,53.3,1.4,71.0,3.0,0.0,6.369900982828227,11199.0,12043.051,-844.05078125,844.05078125
29624,Ford,Fiesta,2014.0,Manual,,Petrol,30.0,54.3,1.2,94.0,1.0,0.0,6.416732282512326,6498.0,7342.041,-844.041015625,844.041015625
10422,BMW,3 Series,2019.0,Automatic,4884.0,Petrol,145.0,41.5,2.0,80.0,4.0,0.0,7.158513997329321,28348.0,29192.02,-844.01953125,844.01953125
31597,Hyundai,Tucson,2017.0,Semi-Auto,5060.0,Diesel,125.0,57.6,1.7,67.0,3.0,0.0,5.968707559985366,15998.0,16842.016,-844.015625,844.015625
30833,Ford,Fiesta,2017.0,Manual,14713.0,Petrol,20.0,62.8,1.0,96.0,3.0,0.0,7.952263308657046,11795.0,10951.019,843.9814453125,843.9814453125
16968,Ford,C-MAX,2015.0,Manual,61312.0,Diesel,30.0,61.4,1.6,47.0,2.0,0.0,4.219507705176107,6191.0,7034.88,-843.8798828125,843.8798828125
69254,Volkswagen,Golf,2019.0,Automatic,3440.0,Petrol,145.0,43.5,1.5,58.0,3.0,0.0,6.274762021241939,22990.0,22146.16,843.83984375,843.83984375
75700,Volkswagen,Golf SV,2019.0,Semi-Auto,,Petrol,145.0,42.8,1.5,71.0,0.0,0.0,4.23410650459726,20297.0,19453.236,843.763671875,843.763671875
18109,Ford,Fiesta,2018.0,,27533.0,Diesel,145.0,,1.5,34.0,0.0,0.0,5.594711379601839,9998.0,10841.752,-843.751953125,843.751953125
28351,Ford,Kuga,2017.0,Manual,24388.0,Diesel,150.0,64.2,1.5,70.0,0.0,0.0,6.29156913955832,12898.0,13741.727,-843.7265625,843.7265625
45190,Mercedes-Benz,A-Class,2014.0,Manual,53120.0,Diesel,20.0,72.4,1.5,67.0,1.0,0.0,6.481577129276431,9742.0,10585.692,-843.6923828125,843.6923828125
25327,Ford,Focus,2019.0,Manual,7539.0,Petrol,150.0,60.1,1.0,36.0,4.0,0.0,8.074960359115858,16100.0,15256.374,843.6259765625,843.6259765625
33557,Hyundai,Tucson,2017.0,Semi-Auto,8526.0,Diesel,145.0,57.6,1.7,95.0,2.0,,5.968707559985366,15258.0,16101.616,-843.6162109375,843.6162109375
30639,Ford,B-MAX,2017.0,Semi-Auto,21812.0,Petrol,160.0,44.1,1.6,56.0,0.0,0.0,4.304065093204169,9840.0,10683.541,-843.541015625,843.541015625
3978,Audi,Q3,2016.0,Automatic,39726.0,Diesel,145.0,51.4,2.0,57.0,,0.0,6.4425401664681985,17750.0,18593.512,-843.51171875,843.51171875
37852,Mercedes-Benz,C-Class,2017.0,Automatic,45277.0,Diesel,30.0,,2.1,74.0,4.0,0.0,7.473637108496206,16600.0,15756.512,843.48828125,843.48828125
18784,Ford,Fiesta,2016.0,Manual,37189.0,Petrol,0.0,65.7,1.0,38.0,4.0,0.0,7.952263308657046,6999.0,7842.464,-843.4638671875,843.4638671875
70084,Volkswagen,Golf,2016.0,Manual,12790.0,Petrol,200.0,39.8,2.0,79.0,2.0,0.0,7.155396301896734,20498.0,21341.451,-843.451171875,843.451171875
74812,Volkswagen,Golf,2017.0,Automatic,9334.0,Diesel,145.0,57.7,2.0,77.0,3.0,0.0,7.155396301896734,19522.0,18678.576,843.423828125,843.423828125
66132,Volkswagen,Golf,2015.0,Manual,44000.0,Diesel,0.0,68.9,1.6,42.0,0.0,0.0,6.4425401664681985,8900.0,9743.384,-843.3837890625,843.3837890625
21865,Ford,Fiesta,2009.0,Manual,50000.0,Petrol,145.0,47.9,1.6,,0.0,0.0,5.313205979041787,4995.0,4151.6343,843.36572265625,843.36572265625
62306,Opel,Astra,2016.0,Manual,31845.0,Petrol,0.0,65.7,1.0,75.0,1.0,0.0,5.181783550292085,8989.0,8145.661,843.3388671875,843.3388671875
47333,Škoda,Citigo,2016.0,Manual,28000.0,Petrol,20.0,64.2,1.0,75.0,2.0,0.0,5.733341276897746,7000.0,6156.6797,843.3203125,843.3203125
8596,BMW,X3,2019.0,Automatic,4020.0,Diesel,150.0,,2.0,84.0,2.0,0.0,5.602118820879701,33350.0,34193.312,-843.3125,843.3125
48423,Škoda,Citigo,2017.0,Manual,13453.0,Petrol,,64.2,1.0,64.0,1.0,0.0,5.733341276897746,6120.0,6963.276,-843.27587890625,843.27587890625
49617,Škoda,Octavia,2016.0,Manual,63233.0,Diesel,20.0,70.6,,95.0,3.0,0.0,0.0,9495.0,10338.243,-843.2431640625,843.2431640625
47258,Škoda,Octavia,2017.0,Manual,11500.0,Petrol,145.0,42.8,2.0,85.0,0.0,0.0,5.84354441703136,16995.0,16151.772,843.2275390625,843.2275390625
69570,Volkswagen,Up,2015.0,Manual,8730.0,Petrol,20.0,61.4,1.0,80.0,0.0,0.0,6.3561076606958915,6390.0,7233.2114,-843.21142578125,843.21142578125
48860,Škoda,Fabia,2014.0,Manual,69000.0,Diesel,20.0,67.3,1.6,58.0,3.0,0.0,2.302585092994046,4790.0,5633.1978,-843.19775390625,843.19775390625
43919,Mercedes-Benz,GLC-Class,2019.0,Semi-Auto,10574.0,Diesel,145.0,,2.1,97.0,0.0,0.0,5.921578419643816,32526.0,31682.826,843.173828125,843.173828125
52244,Toyota,RAV4,2016.0,Manual,23485.0,Diesel,125.0,60.1,2.0,84.0,1.0,0.0,4.770684624465665,14498.0,13654.951,843.048828125,843.048828125
57304,Opel,Mokka X,2019.0,Semi-Auto,13831.0,Petrol,145.0,37.2,1.4,63.0,1.0,0.0,7.002155954403621,14489.0,15332.035,-843.03515625,843.03515625
22189,Ford,Fiesta,2019.0,Semi-Auto,7646.0,Petrol,145.0,48.7,1.0,40.0,2.0,0.0,7.952263308657046,16299.0,15455.979,843.021484375,843.021484375
65397,Volkswagen,Polo,2011.0,Manual,30622.0,Petrol,20.0,60.1,1.0,56.0,0.0,0.0,6.953684210870537,7298.0,6454.9814,843.0185546875,843.0185546875
72422,Volkswagen,Golf SV,2019.0,Manual,2506.0,Petrol,145.0,47.1,1.0,54.0,2.0,0.0,1.791759469228055,15995.0,15152.085,842.9150390625,842.9150390625
44874,Mercedes-Benz,E-Class,2018.0,Semi-Auto,1746.0,Diesel,145.0,57.7,2.0,91.0,4.0,0.0,6.665683717782408,28849.0,29691.896,-842.896484375,842.896484375
13840,BMW,2 Series,2020.0,Semi-Auto,12.0,Petrol,145.0,50.4,1.5,91.0,4.0,0.0,5.855071922202427,23475.0,24317.84,-842.83984375,842.83984375
18272,Ford,Focus,2016.0,Manual,10492.0,Petrol,20.0,60.1,1.0,61.0,4.0,0.0,8.074960359115858,11280.0,10437.1875,842.8125,842.8125
9424,BMW,5 Series,2014.0,Automatic,62000.0,Diesel,160.0,51.4,3.0,40.0,0.0,0.0,5.017279836814924,14490.0,15332.811,-842.810546875,842.810546875
50546,Škoda,Fabia,2017.0,Semi-Auto,,Petrol,145.0,,1.0,80.0,3.0,0.0,6.501289670540389,10385.0,11227.773,-842.7734375,842.7734375
64886,Opel,Insignia,2016.0,Manual,32706.0,Petrol,145.0,50.4,1.4,98.0,2.0,0.0,3.1354942159291497,8450.0,9292.759,-842.7587890625,842.7587890625
15727,Ford,Focus,2017.0,Manual,45450.0,Diesel,0.0,74.3,1.5,54.0,4.0,0.0,7.485491608030754,8700.0,9542.725,-842.724609375,842.724609375
18773,Ford,Focus,2019.0,Manual,6108.0,Petrol,145.0,49.6,1.0,74.0,1.0,0.0,8.074960359115858,16450.0,15607.293,842.70703125,842.70703125
6770,Audi,A1,2017.0,Manual,25168.0,Petrol,30.0,55.4,1.4,66.0,2.0,0.0,5.891644211825771,14399.0,13556.293,842.70703125,842.70703125
46567,Mercedes-Benz,A-Class,2016.0,Semi-Auto,29160.0,Diesel,20.0,67.3,2.1,55.0,4.0,0.0,5.529429087511423,16998.0,16155.362,842.6376953125,842.6376953125
38392,Mercedes-Benz,GLC-Class,2019.0,Automatic,14564.0,Petrol,145.0,43.5,2.0,39.0,0.0,0.0,5.342334251964811,30199.0,31041.633,-842.6328125,842.6328125
40496,Mercedes-Benz,C-Class,2015.0,Automatic,37000.0,Diesel,30.0,61.4,2.1,40.0,3.0,0.0,7.473637108496206,16500.0,15657.387,842.61328125,842.61328125
59448,Opel,Grandland X,2018.0,Manual,53000.0,Diesel,150.0,70.6,1.6,36.0,,0.0,3.9318256327243257,12750.0,13592.596,-842.595703125,842.595703125
50545,Škoda,Citigo,2016.0,Manual,30728.0,Petrol,20.0,62.8,,60.0,0.0,0.0,0.0,5695.0,6537.595,-842.59521484375,842.59521484375
67041,Volkswagen,Touran,2017.0,Manual,18055.0,Diesel,150.0,64.2,2.0,40.0,2.0,0.0,4.0943445622221,19490.0,18647.41,842.58984375,842.58984375
15900,Ford,Kuga,2017.0,Manual,20612.0,Diesel,145.0,54.3,2.0,57.0,1.0,0.0,6.816735880594968,17000.0,16157.427,842.5732421875,842.5732421875
13645,BMW,5 Series,2013.0,Semi-Auto,51063.0,Diesel,200.0,47.9,3.0,84.0,2.0,0.0,5.017279836814924,15998.0,15155.452,842.5478515625,842.5478515625
44379,Mercedes-Benz,C-Class,2019.0,Semi-Auto,3061.0,Petrol,145.0,45.6,1.5,54.0,3.0,0.0,6.620073206530356,28399.0,27556.46,842.5390625,842.5390625
15051,Ford,Fiesta,2018.0,Manual,22790.0,Petrol,145.0,58.9,1.0,75.0,1.0,0.0,7.952263308657046,10095.0,10937.532,-842.5322265625,842.5322265625
60198,Opel,Mokka X,2019.0,Manual,9050.0,Petrol,145.0,39.2,1.4,44.0,1.0,0.0,7.002155954403621,12995.0,13837.444,-842.4443359375,842.4443359375
5277,Audi,Q3,2015.0,Manual,26308.0,Diesel,145.0,56.5,2.0,72.0,3.0,0.0,6.4425401664681985,15798.0,16640.44,-842.439453125,842.439453125
47971,Škoda,Fabia,2018.0,Manual,16023.0,Petrol,145.0,57.7,1.0,33.0,4.0,0.0,6.501289670540389,7495.0,8337.422,-842.421875,842.421875
42145,Mercedes-Benz,C-Class,2019.0,Automatic,7621.0,Diesel,145.0,57.7,2.0,76.0,1.0,0.0,7.529943370601589,28589.0,29431.422,-842.421875,842.421875
34492,Hyundai,i10,2018.0,Manual,24021.0,Petrol,145.0,57.7,1.2,66.0,0.0,0.0,5.683579767338681,8995.0,8152.61,842.39013671875,842.39013671875
51605,Toyota,Aygo,2016.0,Automatic,18883.0,Other,0.0,67.0,1.0,85.0,2.0,0.0,7.200424892944957,8990.0,9832.33,-842.330078125,842.330078125
35598,Mercedes-Benz,GLC-Class,2016.0,Semi-Auto,21677.0,Diesel,125.0,56.5,2.1,96.0,2.0,0.0,5.921578419643816,25998.0,25155.693,842.306640625,842.306640625
52699,Toyota,Yaris,2013.0,Manual,45763.0,Petrol,125.0,51.4,1.3,50.0,3.0,0.0,5.955837369464831,6675.0,5832.728,842.27197265625,842.27197265625
31788,Hyundai,i10,2017.0,Manual,53329.0,Petrol,30.0,57.6,1.2,63.0,2.0,0.0,5.683579767338681,5740.0,6582.2637,-842.263671875,842.263671875
10800,BMW,X1,2016.0,Semi-Auto,11927.0,Diesel,150.0,,2.0,66.0,0.0,0.0,6.20050917404269,19998.0,20840.236,-842.236328125,842.236328125
34318,Hyundai,Tucson,2017.0,Semi-Auto,18701.0,Diesel,125.0,57.6,1.7,32.0,4.0,0.0,5.968707559985366,14498.0,15340.226,-842.2255859375,842.2255859375
31256,Ford,Focus,2018.0,Manual,,Petrol,,,1.0,59.0,0.0,0.0,8.074960359115858,11000.0,11842.221,-842.220703125,842.220703125
30417,Ford,Mondeo,2016.0,Manual,67943.0,Diesel,20.0,68.9,2.0,58.0,1.0,0.0,5.529429087511423,10350.0,9507.811,842.189453125,842.189453125
72535,Volkswagen,Polo,2016.0,Manual,11109.0,Petrol,20.0,60.1,1.2,43.0,4.0,0.0,6.70073110954781,9899.0,10741.185,-842.1845703125,842.1845703125
13884,BMW,5 Series,2019.0,Semi-Auto,9535.0,Diesel,145.0,65.7,2.0,98.0,1.0,0.0,6.317164686747284,26790.0,27632.176,-842.17578125,842.17578125
68331,Volkswagen,Polo,2014.0,Manual,50120.0,Petrol,125.0,51.4,1.2,38.0,0.0,0.0,6.70073110954781,6500.0,7342.16,-842.16015625,842.16015625
49723,Škoda,Yeti Outdoor,2017.0,Manual,31675.0,Petrol,145.0,51.4,1.2,51.0,3.0,0.0,5.3981627015177525,13199.0,12356.849,842.1513671875,842.1513671875
74970,Volkswagen,Golf,2015.0,Manual,93310.0,Diesel,0.0,,1.6,57.0,1.0,0.0,6.4425401664681985,6500.0,7342.146,-842.14599609375,842.14599609375
13108,BMW,2 Series,,Automatic,10526.0,Petrol,145.0,40.9,1.5,35.0,4.0,0.0,5.855071922202427,17495.0,16652.871,842.12890625,842.12890625
27897,Ford,Fiesta,2018.0,Manual,21175.0,Petrol,145.0,65.7,1.0,40.0,2.0,0.0,7.952263308657046,9690.0,10532.116,-842.1162109375,842.1162109375
68406,Volkswagen,Passat,2013.0,Manual,46495.0,Diesel,30.0,,1.6,50.0,3.0,0.0,4.7535901911063645,7652.0,8494.062,-842.0615234375,842.0615234375
42285,Mercedes-Benz,GLC-Class,2020.0,Semi-Auto,4200.0,Diesel,145.0,40.9,2.0,79.0,1.0,0.0,5.342334251964811,38995.0,39837.055,-842.0546875,842.0546875
44078,Mercedes-Benz,SL-Class,2019.0,Semi-Auto,2986.0,Petrol,150.0,47.1,2.0,65.0,0.0,0.0,4.174387269895637,29500.0,30342.027,-842.02734375,842.02734375
5560,Audi,Q3,2016.0,Manual,31731.0,Diesel,145.0,52.3,2.0,31.0,2.0,0.0,6.4425401664681985,18000.0,18841.984,-841.984375,841.984375
24797,Ford,C-MAX,2016.0,Automatic,10360.0,Diesel,20.0,64.2,1.5,93.0,4.0,0.0,5.117993812416755,11299.0,10457.047,841.953125,841.953125
60983,Opel,Mokka,2019.0,Manual,8961.0,Petrol,145.0,39.2,1.4,97.0,,0.0,5.4638318050256105,15000.0,15841.888,-841.8876953125,841.8876953125
20978,Ford,Fiesta,2018.0,Manual,8508.0,,145.0,62.8,1.0,91.0,0.0,0.0,7.952263308657046,12429.0,11587.196,841.8037109375,841.8037109375
515,Audi,A4,2016.0,Manual,19285.0,Petrol,125.0,53.3,1.4,39.0,2.0,0.0,4.770684624465665,13998.0,14839.765,-841.7646484375,841.7646484375
25857,Ford,Focus,2017.0,Manual,19399.0,Diesel,0.0,74.3,1.5,46.0,3.0,0.0,7.485491608030754,11491.0,10649.257,841.7431640625,841.7431640625
23365,Ford,Kuga,2017.0,Manual,6688.0,,145.0,45.6,1.5,38.0,4.0,0.0,6.29156913955832,14795.0,15636.704,-841.7041015625,841.7041015625
17928,Ford,EcoSport,2018.0,Manual,15000.0,Petrol,145.0,54.3,1.0,59.0,4.0,0.0,6.39024066706535,13599.0,12757.303,841.697265625,841.697265625
41213,Mercedes-Benz,GLE-Class,2019.0,Automatic,9632.0,Petrol,145.0,29.5,3.0,86.0,4.0,0.0,5.135798437050262,56693.0,55851.336,841.6640625,841.6640625
53338,Toyota,,2019.0,Manual,7065.0,Petrol,150.0,56.5,1.0,77.0,0.0,0.0,0.0,10290.0,11131.66,-841.66015625,841.66015625
6763,Audi,A1,2017.0,Automatic,30658.0,Petrol,30.0,56.5,1.4,51.0,3.0,0.0,5.891644211825771,14990.0,14148.345,841.6552734375,841.6552734375
63023,Opel,Corsa,2016.0,Manual,62518.0,Petrol,30.0,55.4,1.4,65.0,3.0,0.0,7.526178913346146,5492.0,6333.626,-841.6259765625,841.6259765625
2050,Audi,TT,2017.0,,35000.0,Diesel,145.0,62.8,2.0,74.0,1.0,0.0,5.075173815233827,16995.0,16153.391,841.609375,841.609375
2577,Audi,Q5,2019.0,,6318.0,Diesel,145.0,38.2,2.0,34.0,3.0,0.0,6.100318952020064,33900.0,34741.434,-841.43359375,841.43359375
4725,Audi,Q2,2017.0,Manual,16829.0,Petrol,145.0,52.3,1.4,69.0,0.0,0.0,4.875197323201151,17995.0,18836.414,-841.4140625,841.4140625
24461,Ford,Kuga,2017.0,Manual,47233.0,Diesel,145.0,54.3,2.0,58.0,0.0,0.0,6.816735880594968,14500.0,15341.382,-841.3818359375,841.3818359375
1097,Audi,A3,2014.0,Manual,33703.0,Petrol,20.0,60.1,1.4,97.0,4.0,0.0,5.402677381872279,10999.0,11840.323,-841.3232421875,841.3232421875
23425,Ford,Focus,2015.0,Semi-Auto,18683.0,Petrol,160.0,44.8,1.6,68.0,1.0,0.0,6.113682179832232,9495.0,8653.692,841.3076171875,841.3076171875
63880,Opel,Corsa,2019.0,Manual,10770.0,Petrol,150.0,44.8,1.4,84.0,4.0,0.0,7.526178913346146,10698.0,9856.695,841.3046875,841.3046875
59157,Opel,Mokka X,2019.0,Manual,21334.0,Petrol,145.0,39.2,1.4,61.0,3.0,0.0,7.002155954403621,13495.0,12653.744,841.255859375,841.255859375
75535,Volkswagen,Tiguan,2019.0,Automatic,12918.0,Diesel,145.0,39.8,2.0,96.0,3.0,0.0,6.901737206656574,26360.0,27201.246,-841.24609375,841.24609375
26637,Ford,Fiesta,2017.0,Automatic,12490.0,Petrol,145.0,54.3,1.0,32.0,2.0,0.0,7.952263308657046,11890.0,11048.755,841.2451171875,841.2451171875
75361,Volkswagen,Golf,2016.0,Manual,45642.0,Diesel,0.0,74.3,1.6,90.0,2.0,0.0,6.4425401664681985,9995.0,10836.222,-841.2216796875,841.2216796875
10923,BMW,X2,2019.0,Automatic,4773.0,Diesel,,58.9,,96.0,1.0,0.0,0.0,28000.0,27158.785,841.21484375,841.21484375
34658,Hyundai,Tucson,2017.0,Semi-Auto,19012.0,Diesel,145.0,57.6,1.7,51.0,0.0,0.0,5.968707559985366,15750.0,14908.795,841.205078125,841.205078125
71789,Volkswagen,Polo,2017.0,Manual,7800.0,Petrol,145.0,60.1,1.0,54.0,2.0,0.0,6.953684210870537,11990.0,11148.798,841.2021484375,841.2021484375
56847,Opel,Corsa,2018.0,Manual,33049.0,Petrol,145.0,43.5,1.4,66.0,0.0,0.0,7.526178913346146,9000.0,8158.8096,841.1904296875,841.1904296875
53233,Toyota,Yaris,2014.0,Manual,53854.0,Petrol,125.0,52.3,1.3,82.0,3.0,0.0,5.955837369464831,4995.0,5836.1616,-841.16162109375,841.16162109375
59749,Opel,Mokka,2013.0,Automatic,54000.0,Diesel,150.0,53.3,1.7,72.0,4.0,0.0,4.31748811353631,7499.0,6657.979,841.02099609375,841.02099609375
11510,BMW,2 Series,2016.0,Automatic,67170.0,Diesel,20.0,72.4,1.5,98.0,4.0,0.0,5.855071922202427,9799.0,10640.008,-841.0078125,841.0078125
74983,Volkswagen,Golf,2016.0,Manual,71560.0,Diesel,0.0,74.3,1.6,63.0,2.0,0.0,6.4425401664681985,8699.0,9539.976,-840.9755859375,840.9755859375
69015,Volkswagen,Caddy Life,2017.0,Manual,15986.0,Diesel,145.0,60.1,2.0,55.0,3.0,0.0,1.9459101490553132,14990.0,14149.033,840.966796875,840.966796875
36312,Mercedes-Benz,B-Class,2011.0,Automatic,3617.0,Diesel,145.0,60.1,1.5,71.0,2.0,0.0,4.465908118654584,23799.0,24639.96,-840.9609375,840.9609375
27471,Ford,Fiesta,2017.0,Manual,29609.0,Petrol,150.0,65.7,1.0,53.0,3.0,0.0,7.952263308657046,8491.0,9331.892,-840.8916015625,840.8916015625
72973,Volkswagen,T-Roc,2018.0,Manual,11000.0,Diesel,150.0,56.5,2.0,39.0,2.0,0.0,5.099866427824199,20950.0,21790.848,-840.84765625,840.84765625
18974,Ford,Focus,2016.0,Manual,19834.0,Petrol,,,2.0,78.0,0.0,0.0,7.00033446027523,16000.0,15159.182,840.818359375,840.818359375
28744,Ford,EcoSport,2018.0,Manual,13067.0,Diesel,145.0,68.9,1.5,63.0,0.0,0.0,5.272999558563747,14540.0,13699.198,840.8017578125,840.8017578125
59155,Opel,Zafira,2017.0,Manual,38000.0,Petrol,200.0,42.2,1.4,68.0,2.0,0.0,5.659482215759621,9790.0,10630.757,-840.7568359375,840.7568359375
60942,Opel,Mokka,2016.0,Manual,16952.0,,200.0,42.2,1.4,86.0,3.0,0.0,5.4638318050256105,10790.0,9949.286,840.7138671875,840.7138671875
52530,Toyota,Auris,2013.0,Automatic,23000.0,Hybrid,0.0,74.3,1.8,87.0,3.0,0.0,5.840641657373398,9995.0,10835.705,-840.705078125,840.705078125
3235,Audi,Q2,2019.0,Manual,3248.0,Diesel,145.0,49.6,1.6,52.0,4.0,0.0,4.859812404361672,21995.0,22835.658,-840.658203125,840.658203125
8000,BMW,3 Series,2019.0,Semi-Auto,10361.0,Diesel,145.0,62.8,2.0,52.0,1.0,0.0,7.158513997329321,24275.0,23434.36,840.640625,840.640625
68673,Volkswagen,Golf,,Semi-Auto,35451.0,Diesel,145.0,72.4,1.6,62.0,4.0,0.0,6.4425401664681985,13700.0,12859.379,840.62109375,840.62109375
15613,Ford,Kuga,2014.0,Manual,41711.0,Diesel,145.0,53.3,2.0,48.0,0.0,0.0,6.816735880594968,11198.0,10357.43,840.5703125,840.5703125
69220,Volkswagen,T-Roc,2019.0,Automatic,1117.0,Petrol,145.0,32.5,2.0,67.0,2.0,0.0,5.099866427824199,34995.0,34154.43,840.5703125,840.5703125
20949,Ford,Focus,2015.0,Manual,48547.0,Diesel,0.0,74.3,1.5,3.2257436177114727,3.0,0.0,7.485491608030754,8490.0,7649.446,840.55419921875,840.55419921875
73459,Volkswagen,Passat,2015.0,Manual,61992.0,Diesel,20.0,68.9,2.0,95.0,3.0,0.0,5.916202062607435,9295.0,10135.547,-840.546875,840.546875
40521,Mercedes-Benz,B-Class,2014.0,Automatic,10200.0,Diesel,20.0,68.9,1.5,76.0,2.0,0.0,4.465908118654584,11500.0,12340.502,-840.501953125,840.501953125
40144,Mercedes-Benz,C-Class,2018.0,Semi-Auto,11258.0,Diesel,145.0,65.7,2.1,38.0,2.0,0.0,7.473637108496206,25999.0,25158.5,840.5,840.5
30507,Ford,Fiesta,2009.0,Manual,67253.0,Petrol,145.0,49.6,1.2,56.0,4.0,0.0,6.416732282512326,3800.0,2959.5142,840.48583984375,840.48583984375
54338,Toyota,Aygo,2019.0,Manual,2600.0,Petrol,150.0,57.7,1.0,66.0,0.0,,7.200424892944957,9495.0,10335.482,-840.482421875,840.482421875
73988,Volkswagen,Polo,2016.0,Manual,17000.0,Petrol,20.0,60.1,1.0,48.0,1.0,0.0,6.953684210870537,8699.0,9539.448,-840.4482421875,840.4482421875
